"value","uom","timestamp","sensor_path","node_vsn","latitude","longitude"
1090.54,"hPa","2019-04-28T20:30:18","metsense.bmp180.pressure","054",-87.688258,41.946731
26.43,"uW/cm^2","2019-04-28T20:30:18","lightsense.tsl260rd.intensity","054",-87.688258,41.946731
23.96,"uW/cm^2","2019-04-28T20:30:18","lightsense.tsl250rd.intensity","054",-87.688258,41.946731
26.25,"C","2019-04-28T20:30:18","lightsense.tmp421.temperature","054",-87.688258,41.946731
687.411,"uW/cm^2","2019-04-28T20:30:18","lightsense.mlx75305.intensity","054",-87.688258,41.946731
48.655,"uW/cm^2","2019-04-28T20:30:18","lightsense.ml8511.intensity","054",-87.688258,41.946731
-387.755,"mG","2019-04-28T20:30:18","lightsense.hmc5883l.magnetic_field_z","054",-87.688258,41.946731
-588.182,"mG","2019-04-28T20:30:18","lightsense.hmc5883l.magnetic_field_y","054",-87.688258,41.946731
-50,"mG","2019-04-28T20:30:18","lightsense.hmc5883l.magnetic_field_x","054",-87.688258,41.946731
30.62,"C","2019-04-28T20:30:18","lightsense.hih6130.temperature","054",-87.688258,41.946731
42.82,"RH","2019-04-28T20:30:18","lightsense.hih6130.humidity","054",-87.688258,41.946731
63.497,"lux","2019-04-28T20:30:18","lightsense.apds_9006_020.intensity","054",-87.688258,41.946731
9.47,"C","2019-04-28T20:30:17","metsense.tsys01.temperature","092",-87.703739,41.800846
34.291,"uW/cm^2","2019-04-28T20:30:17","metsense.tsl250rd.intensity","092",-87.703739,41.800846
10.56,"C","2019-04-28T20:30:17","metsense.tmp112.temperature","092",-87.703739,41.800846
62.74,"dB","2019-04-28T20:30:17","metsense.spv1840lr5h_b.intensity","092",-87.703739,41.800846
10.5,"C","2019-04-28T20:30:17","metsense.pr103j2.temperature","092",-87.703739,41.800846
0,"mg","2019-04-28T20:30:17","metsense.mma8452q.acceleration_z","092",-87.703739,41.800846
-988.281,"mg","2019-04-28T20:30:17","metsense.mma8452q.acceleration_y","092",-87.703739,41.800846
-12.695,"mg","2019-04-28T20:30:17","metsense.mma8452q.acceleration_x","092",-87.703739,41.800846
10.48,"C","2019-04-28T20:30:17","metsense.htu21d.temperature","092",-87.703739,41.800846
33.77,"RH","2019-04-28T20:30:17","metsense.htu21d.humidity","092",-87.703739,41.800846
58.03,"RH","2019-04-28T20:30:17","metsense.hih4030.humidity","092",-87.703739,41.800846
36.4,"C","2019-04-28T20:30:17","metsense.bmp180.temperature","092",-87.703739,41.800846
949.52,"hPa","2019-04-28T20:30:17","metsense.bmp180.pressure","092",-87.703739,41.800846
88.165,"uW/cm^2","2019-04-28T20:30:17","lightsense.tsl260rd.intensity","092",-87.703739,41.800846
79.907,"uW/cm^2","2019-04-28T20:30:17","lightsense.tsl250rd.intensity","092",-87.703739,41.800846
29.69,"C","2019-04-28T20:30:17","lightsense.tmp421.temperature","092",-87.703739,41.800846
687.478,"uW/cm^2","2019-04-28T20:30:17","lightsense.mlx75305.intensity","092",-87.703739,41.800846
495.982,"uW/cm^2","2019-04-28T20:30:17","lightsense.ml8511.intensity","092",-87.703739,41.800846
-278.571,"mG","2019-04-28T20:30:17","lightsense.hmc5883l.magnetic_field_z","092",-87.703739,41.800846
-739.091,"mG","2019-04-28T20:30:17","lightsense.hmc5883l.magnetic_field_y","092",-87.703739,41.800846
-8.182,"mG","2019-04-28T20:30:17","lightsense.hmc5883l.magnetic_field_x","092",-87.703739,41.800846
39.55,"C","2019-04-28T20:30:17","lightsense.hih6130.temperature","092",-87.703739,41.800846
25.05,"RH","2019-04-28T20:30:17","lightsense.hih6130.humidity","092",-87.703739,41.800846
41.072,"lux","2019-04-28T20:30:17","lightsense.apds_9006_020.intensity","092",-87.703739,41.800846
10.27,"C","2019-04-28T20:30:17","metsense.tsys01.temperature","04C",-87.685557,41.846579
34.845,"uW/cm^2","2019-04-28T20:30:17","metsense.tsl250rd.intensity","04C",-87.685557,41.846579
10.21,"C","2019-04-28T20:30:17","metsense.tmp112.temperature","04C",-87.685557,41.846579
9.5,"C","2019-04-28T20:30:17","metsense.pr103j2.temperature","04C",-87.685557,41.846579
1.45,"C","2019-04-28T20:30:17","metsense.htu21d.temperature","04C",-87.685557,41.846579
118.99,"RH","2019-04-28T20:30:17","metsense.htu21d.humidity","04C",-87.685557,41.846579
50.39,"RH","2019-04-28T20:30:17","metsense.hih4030.humidity","04C",-87.685557,41.846579
11,"C","2019-04-28T20:30:17","metsense.bmp180.temperature","04C",-87.685557,41.846579
1003.58,"hPa","2019-04-28T20:30:17","metsense.bmp180.pressure","04C",-87.685557,41.846579
57.81,"uW/cm^2","2019-04-28T20:30:17","lightsense.tsl260rd.intensity","04C",-87.685557,41.846579
56.204,"uW/cm^2","2019-04-28T20:30:17","lightsense.tsl250rd.intensity","04C",-87.685557,41.846579
25.31,"C","2019-04-28T20:30:17","lightsense.tmp421.temperature","04C",-87.685557,41.846579
688.639,"uW/cm^2","2019-04-28T20:30:17","lightsense.mlx75305.intensity","04C",-87.685557,41.846579
73.563,"uW/cm^2","2019-04-28T20:30:17","lightsense.ml8511.intensity","04C",-87.685557,41.846579
28.47,"C","2019-04-28T20:30:17","lightsense.hih6130.temperature","04C",-87.685557,41.846579
34.35,"RH","2019-04-28T20:30:17","lightsense.hih6130.humidity","04C",-87.685557,41.846579
135.433,"lux","2019-04-28T20:30:17","lightsense.apds_9006_020.intensity","04C",-87.685557,41.846579
11.53,"C","2019-04-28T20:30:17","chemsense.sht25.temperature","04C",-87.685557,41.846579
25.09,"RH","2019-04-28T20:30:17","chemsense.sht25.humidity","04C",-87.685557,41.846579
-53.87,"C","2019-04-28T20:30:17","chemsense.lps25h.temperature","04C",-87.685557,41.846579
1204.7,"hPa","2019-04-28T20:30:17","chemsense.lps25h.pressure","04C",-87.685557,41.846579
12.59,"C","2019-04-28T20:30:17","chemsense.at3.temperature","04C",-87.685557,41.846579
11.9,"C","2019-04-28T20:30:17","chemsense.at2.temperature","04C",-87.685557,41.846579
11.29,"C","2019-04-28T20:30:17","chemsense.at1.temperature","04C",-87.685557,41.846579
10.79,"C","2019-04-28T20:30:17","chemsense.at0.temperature","04C",-87.685557,41.846579
10.98,"C","2019-04-28T20:30:17","metsense.tsys01.temperature","02A",-87.57535,41.722457
35.953,"uW/cm^2","2019-04-28T20:30:17","metsense.tsl250rd.intensity","02A",-87.57535,41.722457
10.81,"C","2019-04-28T20:30:17","metsense.tmp112.temperature","02A",-87.57535,41.722457
68.76,"dB","2019-04-28T20:30:17","metsense.spv1840lr5h_b.intensity","02A",-87.57535,41.722457
-42.85,"C","2019-04-28T20:30:17","metsense.pr103j2.temperature","02A",-87.57535,41.722457
36.133,"mg","2019-04-28T20:30:17","metsense.mma8452q.acceleration_z","02A",-87.57535,41.722457
-975.586,"mg","2019-04-28T20:30:17","metsense.mma8452q.acceleration_y","02A",-87.57535,41.722457
0,"mg","2019-04-28T20:30:17","metsense.mma8452q.acceleration_x","02A",-87.57535,41.722457
10.23,"C","2019-04-28T20:30:17","metsense.htu21d.temperature","02A",-87.57535,41.722457
-6,"RH","2019-04-28T20:30:17","metsense.htu21d.humidity","02A",-87.57535,41.722457
65.97,"RH","2019-04-28T20:30:17","metsense.hih4030.humidity","02A",-87.57535,41.722457
9.5,"C","2019-04-28T20:30:17","metsense.bmp180.temperature","02A",-87.57535,41.722457
986.63,"hPa","2019-04-28T20:30:17","metsense.bmp180.pressure","02A",-87.57535,41.722457
84.685,"uW/cm^2","2019-04-28T20:30:17","lightsense.tsl260rd.intensity","02A",-87.57535,41.722457
76.753,"uW/cm^2","2019-04-28T20:30:17","lightsense.tsl250rd.intensity","02A",-87.57535,41.722457
28.19,"C","2019-04-28T20:30:17","lightsense.tmp421.temperature","02A",-87.57535,41.722457
689.376,"uW/cm^2","2019-04-28T20:30:17","lightsense.mlx75305.intensity","02A",-87.57535,41.722457
53.769,"uW/cm^2","2019-04-28T20:30:17","lightsense.ml8511.intensity","02A",-87.57535,41.722457
20.408,"mG","2019-04-28T20:30:17","lightsense.hmc5883l.magnetic_field_z","02A",-87.57535,41.722457
-426.364,"mG","2019-04-28T20:30:17","lightsense.hmc5883l.magnetic_field_y","02A",-87.57535,41.722457
-374.545,"mG","2019-04-28T20:30:17","lightsense.hmc5883l.magnetic_field_x","02A",-87.57535,41.722457
37.24,"C","2019-04-28T20:30:17","lightsense.hih6130.temperature","02A",-87.57535,41.722457
21.85,"RH","2019-04-28T20:30:17","lightsense.hih6130.humidity","02A",-87.57535,41.722457
45.653,"lux","2019-04-28T20:30:17","lightsense.apds_9006_020.intensity","02A",-87.57535,41.722457
12.22,"C","2019-04-28T20:30:16","metsense.tsys01.temperature","04D",-87.682414,41.913583
34.895,"uW/cm^2","2019-04-28T20:30:16","metsense.tsl250rd.intensity","04D",-87.682414,41.913583
12.1,"C","2019-04-28T20:30:16","metsense.tmp112.temperature","04D",-87.682414,41.913583
12.3,"C","2019-04-28T20:30:16","metsense.pr103j2.temperature","04D",-87.682414,41.913583
59.38,"RH","2019-04-28T20:30:16","metsense.hih4030.humidity","04D",-87.682414,41.913583
12.5,"C","2019-04-28T20:30:16","metsense.bmp180.temperature","04D",-87.682414,41.913583
1002.3,"hPa","2019-04-28T20:30:16","metsense.bmp180.pressure","04D",-87.682414,41.913583
59.593,"uW/cm^2","2019-04-28T20:30:16","lightsense.tsl260rd.intensity","04D",-87.682414,41.913583
53.34,"uW/cm^2","2019-04-28T20:30:16","lightsense.tsl250rd.intensity","04D",-87.682414,41.913583
31.65,"C","2019-04-28T20:30:16","lightsense.tmp421.temperature","04D",-87.682414,41.913583
682.277,"uW/cm^2","2019-04-28T20:30:16","lightsense.mlx75305.intensity","04D",-87.682414,41.913583
47.737,"uW/cm^2","2019-04-28T20:30:16","lightsense.ml8511.intensity","04D",-87.682414,41.913583
34.42,"C","2019-04-28T20:30:16","lightsense.hih6130.temperature","04D",-87.682414,41.913583
35.55,"RH","2019-04-28T20:30:16","lightsense.hih6130.humidity","04D",-87.682414,41.913583
24.756,"lux","2019-04-28T20:30:16","lightsense.apds_9006_020.intensity","04D",-87.682414,41.913583
12.79,"C","2019-04-28T20:30:15","metsense.tsys01.temperature","071",-87.601646,41.794167
34.492,"uW/cm^2","2019-04-28T20:30:15","metsense.tsl250rd.intensity","071",-87.601646,41.794167
12.81,"C","2019-04-28T20:30:15","metsense.tmp112.temperature","071",-87.601646,41.794167
56.72,"dB","2019-04-28T20:30:15","metsense.spv1840lr5h_b.intensity","071",-87.601646,41.794167
12.85,"C","2019-04-28T20:30:15","metsense.pr103j2.temperature","071",-87.601646,41.794167
41.016,"mg","2019-04-28T20:30:15","metsense.mma8452q.acceleration_z","071",-87.601646,41.794167
-986.328,"mg","2019-04-28T20:30:15","metsense.mma8452q.acceleration_y","071",-87.601646,41.794167
-15.625,"mg","2019-04-28T20:30:15","metsense.mma8452q.acceleration_x","071",-87.601646,41.794167
0.86,"C","2019-04-28T20:30:15","metsense.htu21d.temperature","071",-87.601646,41.794167
118.99,"RH","2019-04-28T20:30:15","metsense.htu21d.humidity","071",-87.601646,41.794167
72.27,"RH","2019-04-28T20:30:15","metsense.hih4030.humidity","071",-87.601646,41.794167
36.1,"C","2019-04-28T20:30:15","metsense.bmp180.temperature","071",-87.601646,41.794167
1013.99,"hPa","2019-04-28T20:30:15","metsense.bmp180.pressure","071",-87.601646,41.794167
84.682,"uW/cm^2","2019-04-28T20:30:15","lightsense.tsl260rd.intensity","071",-87.601646,41.794167
23.359,"uW/cm^2","2019-04-28T20:30:15","lightsense.tsl250rd.intensity","071",-87.601646,41.794167
38.94,"C","2019-04-28T20:30:15","lightsense.tmp421.temperature","071",-87.601646,41.794167
689.353,"uW/cm^2","2019-04-28T20:30:15","lightsense.mlx75305.intensity","071",-87.601646,41.794167
43.833,"uW/cm^2","2019-04-28T20:30:15","lightsense.ml8511.intensity","071",-87.601646,41.794167
-371.429,"mG","2019-04-28T20:30:15","lightsense.hmc5883l.magnetic_field_z","071",-87.601646,41.794167
33.636,"mG","2019-04-28T20:30:15","lightsense.hmc5883l.magnetic_field_y","071",-87.601646,41.794167
-290.909,"mG","2019-04-28T20:30:15","lightsense.hmc5883l.magnetic_field_x","071",-87.601646,41.794167
40.07,"C","2019-04-28T20:30:15","lightsense.hih6130.temperature","071",-87.601646,41.794167
16.93,"RH","2019-04-28T20:30:15","lightsense.hih6130.humidity","071",-87.601646,41.794167
35.606,"lux","2019-04-28T20:30:15","lightsense.apds_9006_020.intensity","071",-87.601646,41.794167
11.09,"C","2019-04-28T20:30:14","metsense.tsys01.temperature","085",-87.663518,41.75034
35.902,"uW/cm^2","2019-04-28T20:30:14","metsense.tsl250rd.intensity","085",-87.663518,41.75034
11.12,"C","2019-04-28T20:30:14","metsense.tmp112.temperature","085",-87.663518,41.75034
56.72,"dB","2019-04-28T20:30:14","metsense.spv1840lr5h_b.intensity","085",-87.663518,41.75034
11.4,"C","2019-04-28T20:30:14","metsense.pr103j2.temperature","085",-87.663518,41.75034
45.898,"mg","2019-04-28T20:30:14","metsense.mma8452q.acceleration_z","085",-87.663518,41.75034
-979.492,"mg","2019-04-28T20:30:14","metsense.mma8452q.acceleration_y","085",-87.663518,41.75034
41.016,"mg","2019-04-28T20:30:14","metsense.mma8452q.acceleration_x","085",-87.663518,41.75034
11.36,"C","2019-04-28T20:30:14","metsense.htu21d.temperature","085",-87.663518,41.75034
24.5,"RH","2019-04-28T20:30:14","metsense.htu21d.humidity","085",-87.663518,41.75034
55.34,"RH","2019-04-28T20:30:14","metsense.hih4030.humidity","085",-87.663518,41.75034
44.6,"C","2019-04-28T20:30:14","metsense.bmp180.temperature","085",-87.663518,41.75034
1115.25,"hPa","2019-04-28T20:30:14","metsense.bmp180.pressure","085",-87.663518,41.75034
26.218,"uW/cm^2","2019-04-28T20:30:14","lightsense.tsl260rd.intensity","085",-87.663518,41.75034
51.973,"uW/cm^2","2019-04-28T20:30:14","lightsense.tsl250rd.intensity","085",-87.663518,41.75034
31.69,"C","2019-04-28T20:30:14","lightsense.tmp421.temperature","085",-87.663518,41.75034
684.353,"uW/cm^2","2019-04-28T20:30:14","lightsense.mlx75305.intensity","085",-87.663518,41.75034
48.381,"uW/cm^2","2019-04-28T20:30:14","lightsense.ml8511.intensity","085",-87.663518,41.75034
-301.02,"mG","2019-04-28T20:30:14","lightsense.hmc5883l.magnetic_field_z","085",-87.663518,41.75034
-251.818,"mG","2019-04-28T20:30:14","lightsense.hmc5883l.magnetic_field_y","085",-87.663518,41.75034
-308.182,"mG","2019-04-28T20:30:14","lightsense.hmc5883l.magnetic_field_x","085",-87.663518,41.75034
39.31,"C","2019-04-28T20:30:14","lightsense.hih6130.temperature","085",-87.663518,41.75034
18.12,"RH","2019-04-28T20:30:14","lightsense.hih6130.humidity","085",-87.663518,41.75034
34.963,"lux","2019-04-28T20:30:14","lightsense.apds_9006_020.intensity","085",-87.663518,41.75034
21.43,"C","2019-04-28T20:30:13","metsense.tsys01.temperature","065",0,0
0,"uW/cm^2","2019-04-28T20:30:13","metsense.tsl250rd.intensity","065",0,0
21.12,"C","2019-04-28T20:30:13","metsense.tmp112.temperature","065",0,0
56.72,"dB","2019-04-28T20:30:13","metsense.spv1840lr5h_b.intensity","065",0,0
22.55,"C","2019-04-28T20:30:13","metsense.pr103j2.temperature","065",0,0
-209.961,"mg","2019-04-28T20:30:13","metsense.mma8452q.acceleration_z","065",0,0
-951.172,"mg","2019-04-28T20:30:13","metsense.mma8452q.acceleration_y","065",0,0
-96.68,"mg","2019-04-28T20:30:13","metsense.mma8452q.acceleration_x","065",0,0
20.98,"C","2019-04-28T20:30:13","metsense.htu21d.temperature","065",0,0
14.64,"RH","2019-04-28T20:30:13","metsense.htu21d.humidity","065",0,0
42.75,"RH","2019-04-28T20:30:13","metsense.hih4030.humidity","065",0,0
56.6,"C","2019-04-28T20:30:13","metsense.bmp180.temperature","065",0,0
1075.46,"hPa","2019-04-28T20:30:13","metsense.bmp180.pressure","065",0,0
1.331,"uW/cm^2","2019-04-28T20:30:13","lightsense.tsl260rd.intensity","065",0,0
1.213,"uW/cm^2","2019-04-28T20:30:13","lightsense.tsl250rd.intensity","065",0,0
29.31,"C","2019-04-28T20:30:13","lightsense.tmp421.temperature","065",0,0
-1.272,"uW/cm^2","2019-04-28T20:30:13","lightsense.mlx75305.intensity","065",0,0
42.135,"uW/cm^2","2019-04-28T20:30:13","lightsense.ml8511.intensity","065",0,0
153.061,"mG","2019-04-28T20:30:13","lightsense.hmc5883l.magnetic_field_z","065",0,0
28.182,"mG","2019-04-28T20:30:13","lightsense.hmc5883l.magnetic_field_y","065",0,0
-95.455,"mG","2019-04-28T20:30:13","lightsense.hmc5883l.magnetic_field_x","065",0,0
30.02,"C","2019-04-28T20:30:13","lightsense.hih6130.temperature","065",0,0
14.59,"RH","2019-04-28T20:30:13","lightsense.hih6130.humidity","065",0,0
1.527,"lux","2019-04-28T20:30:13","lightsense.apds_9006_020.intensity","065",0,0
0.51579,"ppm","2019-04-28T20:30:13","chemsense.so2.concentration","065",0,0
-0.0744,"ppm","2019-04-28T20:30:13","chemsense.reducing_gases.concentration","065",0,0
-0.71483,"ppm","2019-04-28T20:30:13","chemsense.oxidizing_gases.concentration","065",0,0
-0.00176,"ppm","2019-04-28T20:30:13","chemsense.o3.concentration","065",0,0
0,"ppm","2019-04-28T20:30:13","chemsense.no2.concentration","065",0,0
22.99,"C","2019-04-28T20:30:13","chemsense.lps25h.temperature","065",0,0
1015.78,"hPa","2019-04-28T20:30:13","chemsense.lps25h.pressure","065",0,0
-0.09397,"ppm","2019-04-28T20:30:13","chemsense.h2s.concentration","065",0,0
-0.47486,"ppm","2019-04-28T20:30:13","chemsense.co.concentration","065",0,0
19.86,"C","2019-04-28T20:30:13","chemsense.at3.temperature","065",0,0
19.35,"C","2019-04-28T20:30:13","chemsense.at2.temperature","065",0,0
18.96,"C","2019-04-28T20:30:13","chemsense.at1.temperature","065",0,0
18.66,"C","2019-04-28T20:30:13","chemsense.at0.temperature","065",0,0
24.98214,NA,"2019-04-28T20:30:13","alphasense.opc_n2.sampling_period","065",0,0
2.87425,NA,"2019-04-28T20:30:13","alphasense.opc_n2.sample_flow_rate","065",0,0
0,"μg/m^3","2019-04-28T20:30:13","alphasense.opc_n2.pm2_5","065",0,0
0,"μg/m^3","2019-04-28T20:30:13","alphasense.opc_n2.pm10","065",0,0
0,"μg/m^3","2019-04-28T20:30:13","alphasense.opc_n2.pm1","065",0,0
9.59,"C","2019-04-28T20:30:13","metsense.tsys01.temperature","09C",-87.627864,41.884688
34.996,"uW/cm^2","2019-04-28T20:30:13","metsense.tsl250rd.intensity","09C",-87.627864,41.884688
10.25,"C","2019-04-28T20:30:13","metsense.tmp112.temperature","09C",-87.627864,41.884688
55,"dB","2019-04-28T20:30:13","metsense.spv1840lr5h_b.intensity","09C",-87.627864,41.884688
9.05,"C","2019-04-28T20:30:13","metsense.pr103j2.temperature","09C",-87.627864,41.884688
1.953,"mg","2019-04-28T20:30:13","metsense.mma8452q.acceleration_z","09C",-87.627864,41.884688
-981.445,"mg","2019-04-28T20:30:13","metsense.mma8452q.acceleration_y","09C",-87.627864,41.884688
4.883,"mg","2019-04-28T20:30:13","metsense.mma8452q.acceleration_x","09C",-87.627864,41.884688
9.55,"C","2019-04-28T20:30:13","metsense.htu21d.temperature","09C",-87.627864,41.884688
37.08,"RH","2019-04-28T20:30:13","metsense.htu21d.humidity","09C",-87.627864,41.884688
63.28,"RH","2019-04-28T20:30:13","metsense.hih4030.humidity","09C",-87.627864,41.884688
41.8,"C","2019-04-28T20:30:13","metsense.bmp180.temperature","09C",-87.627864,41.884688
1033.29,"hPa","2019-04-28T20:30:13","metsense.bmp180.pressure","09C",-87.627864,41.884688
84.351,"uW/cm^2","2019-04-28T20:30:13","lightsense.tsl260rd.intensity","09C",-87.627864,41.884688
25.203,"uW/cm^2","2019-04-28T20:30:13","lightsense.tsl250rd.intensity","09C",-87.627864,41.884688
19.88,"C","2019-04-28T20:30:13","lightsense.tmp421.temperature","09C",-87.627864,41.884688
686.608,"uW/cm^2","2019-04-28T20:30:13","lightsense.mlx75305.intensity","09C",-87.627864,41.884688
58.376,"uW/cm^2","2019-04-28T20:30:13","lightsense.ml8511.intensity","09C",-87.627864,41.884688
-159.184,"mG","2019-04-28T20:30:13","lightsense.hmc5883l.magnetic_field_z","09C",-87.627864,41.884688
124.545,"mG","2019-04-28T20:30:13","lightsense.hmc5883l.magnetic_field_y","09C",-87.627864,41.884688
-523.636,"mG","2019-04-28T20:30:13","lightsense.hmc5883l.magnetic_field_x","09C",-87.627864,41.884688
23.63,"C","2019-04-28T20:30:13","lightsense.hih6130.temperature","09C",-87.627864,41.884688
54.4,"RH","2019-04-28T20:30:13","lightsense.hih6130.humidity","09C",-87.627864,41.884688
7.314,"lux","2019-04-28T20:30:13","lightsense.apds_9006_020.intensity","09C",-87.627864,41.884688
21.13,"C","2019-04-28T20:30:12","metsense.tsys01.temperature","064",0,0
0,"uW/cm^2","2019-04-28T20:30:12","metsense.tsl250rd.intensity","064",0,0
21,"C","2019-04-28T20:30:12","metsense.tmp112.temperature","064",0,0
56.72,"dB","2019-04-28T20:30:12","metsense.spv1840lr5h_b.intensity","064",0,0
